Rep	Year	RepSeason	Species	IndID	Status	Natal_X	Natal_Y	X	Y	Sex	ProbViable	DistMoved
0	300	0	0	2499570	0	16	97	16	97	0	0.899254	0
0	300	0	0	2499597	0	16	97	16	97	0	0.900735	0
0	300	0	0	2499583	0	16	97	16	97	0	0.900802	0
0	300	0	0	2499573	0	16	97	16	97	0	0.910079	0
0	300	0	0	2499576	0	16	97	16	97	1	0.878075	0
0	300	0	0	2499571	0	16	97	16	97	0	0.891328	0
0	300	0	0	2499747	5	18	96	16	97	0	0.906609	223.607
0	300	0	0	2499624	0	19	69	19	69	1	0.885844	0
0	300	0	0	2499629	0	19	69	19	69	0	0.885004	0
0	300	0	0	2499619	0	19	69	19	69	1	0.888145	0
0	300	0	0	2499609	0	19	69	19	69	0	0.88184	0
0	300	0	0	2499611	0	19	69	19	69	1	0.900145	0
0	300	0	0	2499625	0	19	69	19	69	0	0.893378	0
0	300	0	0	2499608	0	19	69	19	69	0	0.883481	0
0	300	0	0	2499616	0	19	69	19	69	1	0.868575	0
0	300	0	0	2499614	0	19	69	19	69	1	0.87174	0
0	300	0	0	2499607	0	19	69	19	69	1	0.911636	0
0	300	0	0	2499612	0	19	69	19	69	1	0.884196	0
0	300	0	0	2499605	0	19	69	19	69	1	0.892632	0
0	300	0	0	2499613	0	19	69	19	69	0	0.882062	0
0	300	0	0	2499606	0	19	69	19	69	0	0.895654	0
0	300	0	0	2499617	0	19	69	19	69	1	0.881406	0
0	300	0	0	2499630	0	19	69	19	69	1	0.899753	0
0	300	0	0	2499628	0	19	69	19	69	0	0.890049	0
0	300	0	0	2499615	0	19	69	19	69	0	0.888797	0
0	300	0	0	2499626	0	19	69	19	69	0	0.9032	0
0	300	0	0	2499627	0	19	69	19	69	0	0.902358	0
0	300	0	0	2498900	5	17	68	19	69	0	0.878561	223.607
0	300	0	0	2499646	0	11	81	11	81	1	0.875189	0
0	300	0	0	2499651	0	11	81	11	81	1	0.883727	0
0	300	0	0	2499645	0	11	81	11	81	0	0.889193	0
0	300	0	0	2499636	0	11	81	11	81	0	0.877745	0
0	300	0	0	2499637	0	11	81	11	81	0	0.884027	0
0	300	0	0	2499647	0	11	81	11	81	0	0.895743	0
0	300	0	0	2499635	0	11	81	11	81	0	0.882857	0
0	300	0	0	2499642	0	11	81	11	81	0	0.899167	0
0	300	0	0	2499640	0	11	81	11	81	0	0.895586	0
0	300	0	0	2499655	0	11	81	11	81	0	0.884005	0
0	300	0	0	2499638	0	11	81	11	81	0	0.893342	0
0	300	0	0	2499632	0	11	81	11	81	1	0.895795	0
0	300	0	0	2499639	0	11	81	11	81	0	0.896315	0
0	300	0	0	2499633	0	11	81	11	81	0	0.894328	0
0	300	0	0	2499643	0	11	81	11	81	0	0.889597	0
0	300	0	0	2499653	0	11	81	11	81	1	0.89479	0
0	300	0	0	2499650	0	11	81	11	81	0	0.895221	0
0	300	0	0	2499641	0	11	81	11	81	0	0.893817	0
0	300	0	0	2499648	0	11	81	11	81	0	0.89702	0
0	300	0	0	2499649	0	11	81	11	81	0	0.90759	0
0	300	0	0	2499634	0	11	81	11	81	1	0.898363	0
0	300	0	0	2499657	0	11	81	11	81	1	0.892066	0
0	300	0	0	2494237	5	12	84	11	81	0	0.904229	316.228
0	300	0	0	2499659	0	0	74	0	74	1	0.902761	0
0	300	0	0	2499660	0	0	74	0	74	1	0.898154	0
0	300	0	0	2499661	0	0	74	0	74	0	0.894963	0
0	300	0	0	2499662	0	0	74	0	74	0	0.89626	0
0	300	0	0	2499663	0	0	74	0	74	0	0.90156	0
0	300	0	0	2499658	0	0	74	0	74	1	0.905469	0
0	300	0	0	2496094	5	1	76	0	74	0	0.90995	223.607
0	300	0	0	2498678	5	3	73	0	74	1	0.905963	316.228
0	300	0	0	2501653	4	0	73	0	74	0	0.892213	100
0	300	0	0	2499699	0	19	113	19	113	1	0.894033	0
0	300	0	0	2499689	0	19	113	19	113	1	0.895116	0
0	300	0	0	2499679	0	19	113	19	113	1	0.888982	0
0	300	0	0	2499701	0	19	113	19	113	1	0.886442	0
0	300	0	0	2499693	0	19	113	19	113	1	0.865623	0
0	300	0	0	2499684	0	19	113	19	113	0	0.88681	0
0	300	0	0	2499667	0	19	113	19	113	0	0.896674	0
0	300	0	0	2499676	0	19	113	19	113	1	0.878778	0
0	300	0	0	2499673	0	19	113	19	113	1	0.889104	0
0	300	0	0	2499691	0	19	113	19	113	1	0.877354	0
0	300	0	0	2499702	0	19	113	19	113	0	0.884143	0
0	300	0	0	2499664	0	19	113	19	113	0	0.877305	0
0	300	0	0	2499671	0	19	113	19	113	1	0.880834	0
0	300	0	0	2499697	0	19	113	19	113	0	0.88571	0
0	300	0	0	2499677	0	19	113	19	113	0	0.885029	0
0	300	0	0	2499690	0	19	113	19	113	0	0.905897	0
0	300	0	0	2499704	0	19	113	19	113	1	0.899117	0
0	300	0	0	2499675	0	19	113	19	113	1	0.890805	0
0	300	0	0	2499686	0	19	113	19	113	1	0.881386	0
0	300	0	0	2499687	0	19	113	19	113	1	0.897917	0
0	300	0	0	2499703	0	19	113	19	113	0	0.896366	0
0	300	0	0	2499692	0	19	113	19	113	0	0.879913	0
0	300	0	0	2499669	0	19	113	19	113	1	0.893894	0
0	300	0	0	2499688	0	19	113	19	113	0	0.875359	0
0	300	0	0	2499665	0	19	113	19	113	1	0.90071	0
0	300	0	0	2499695	0	19	113	19	113	0	0.896196	0
0	300	0	0	2499683	0	19	113	19	113	1	0.890022	0
0	300	0	0	2499668	0	19	113	19	113	0	0.896478	0
0	300	0	0	2499670	0	19	113	19	113	0	0.884291	0
0	300	0	0	2499666	0	19	113	19	113	1	0.881562	0
0	300	0	0	2499705	0	19	113	19	113	0	0.891946	0
0	300	0	0	2499694	0	19	113	19	113	1	0.892489	0
0	300	0	0	2500374	5	18	113	19	113	1	0.880416	100
0	300	0	0	2501791	5	18	114	19	113	0	0.869333	141.421
0	300	0	0	2499723	0	8	80	8	80	0	0.901025	0
0	300	0	0	2499730	0	8	80	8	80	1	0.86171	0
0	300	0	0	2499722	0	8	80	8	80	0	0.890677	0
0	300	0	0	2499713	0	8	80	8	80	1	0.886536	0
0	300	0	0	2499734	0	8	80	8	80	0	0.88538	0
0	300	0	0	2499724	0	8	80	8	80	0	0.886402	0
0	300	0	0	2499711	0	8	80	8	80	0	0.896985	0
0	300	0	0	2499720	0	8	80	8	80	0	0.879831	0
0	300	0	0	2499718	0	8	80	8	80	1	0.892886	0
0	300	0	0	2499732	0	8	80	8	80	1	0.880462	0
0	300	0	0	2499716	0	8	80	8	80	0	0.89107	0
0	300	0	0	2499708	0	8	80	8	80	1	0.871338	0
0	300	0	0	2499717	0	8	80	8	80	0	0.868742	0
0	300	0	0	2499737	0	8	80	8	80	1	0.89021	0
0	300	0	0	2499721	0	8	80	8	80	1	0.903744	0
0	300	0	0	2499731	0	8	80	8	80	1	0.866616	0
0	300	0	0	2499735	0	8	80	8	80	0	0.902206	0
0	300	0	0	2499719	0	8	80	8	80	0	0.864515	0
0	300	0	0	2499726	0	8	80	8	80	1	0.889223	0
0	300	0	0	2499728	0	8	80	8	80	1	0.889964	0
0	300	0	0	2499710	0	8	80	8	80	1	0.889583	0
0	300	0	0	2499733	0	8	80	8	80	1	0.892493	0
0	300	0	0	2499714	0	8	80	8	80	1	0.879179	0
0	300	0	0	2499729	0	8	80	8	80	0	0.865899	0
0	300	0	0	2499709	0	8	80	8	80	0	0.891866	0
0	300	0	0	2499736	0	8	80	8	80	0	0.8944	0
0	300	0	0	2494986	4	7	80	8	80	0	0.892734	100
0	300	0	0	2495004	4	7	80	8	80	0	0.886801	100
0	300	0	0	2495439	4	7	79	8	80	1	0.908389	141.421
0	300	0	0	2497774	5	10	80	8	80	1	0.907345	200
0	300	0	0	2497916	5	9	80	8	80	1	0.901119	100
0	300	0	0	2498659	5	6	80	8	80	1	0.88478	200
0	300	0	0	2499631	4	11	81	8	80	0	0.894868	316.228
0	300	0	0	2499771	0	18	96	18	96	0	0.890226	0
0	300	0	0	2499762	0	18	96	18	96	0	0.903795	0
0	300	0	0	2499752	0	18	96	18	96	0	0.886693	0
0	300	0	0	2499743	0	18	96	18	96	1	0.909067	0
0	300	0	0	2499767	0	18	96	18	96	1	0.895887	0
0	300	0	0	2499755	0	18	96	18	96	1	0.885371	0
0	300	0	0	2499742	0	18	96	18	96	1	0.904644	0
0	300	0	0	2499750	0	18	96	18	96	0	0.890557	0
0	300	0	0	2499748	0	18	96	18	96	0	0.9051	0
0	300	0	0	2499764	0	18	96	18	96	1	0.893224	0
0	300	0	0	2499745	0	18	96	18	96	1	0.899335	0
0	300	0	0	2499738	0	18	96	18	96	1	0.898665	0
0	300	0	0	2499746	0	18	96	18	96	0	0.903561	0
0	300	0	0	2499770	0	18	96	18	96	0	0.899309	0
0	300	0	0	2499751	0	18	96	18	96	0	0.894832	0
0	300	0	0	2499763	0	18	96	18	96	1	0.912061	0
0	300	0	0	2499768	0	18	96	18	96	0	0.911214	0
0	300	0	0	2499749	0	18	96	18	96	0	0.895972	0
0	300	0	0	2499757	0	18	96	18	96	0	0.900991	0
0	300	0	0	2499759	0	18	96	18	96	0	0.898122	0
0	300	0	0	2499741	0	18	96	18	96	1	0.911468	0
0	300	0	0	2499765	0	18	96	18	96	1	0.915731	0
0	300	0	0	2499744	0	18	96	18	96	0	0.914726	0
0	300	0	0	2499761	0	18	96	18	96	1	0.885371	0
0	300	0	0	2499739	0	18	96	18	96	0	0.905466	0
0	300	0	0	2499769	0	18	96	18	96	0	0.892757	0
0	300	0	0	2499754	0	18	96	18	96	1	0.87787	0
0	300	0	0	2496408	5	18	94	18	96	1	0.893349	200
0	300	0	0	2500645	5	14	93	18	96	0	0.904486	500
0	300	0	0	2499800	0	8	116	8	116	0	0.906578	0
0	300	0	0	2499791	0	8	116	8	116	0	0.905456	0
0	300	0	0	2499785	0	8	116	8	116	1	0.896154	0
0	300	0	0	2499801	0	8	116	8	116	1	0.888781	0
0	300	0	0	2499796	0	8	116	8	116	1	0.903151	0
0	300	0	0	2499787	0	8	116	8	116	0	0.902187	0
0	300	0	0	2499776	0	8	116	8	116	0	0.897806	0
0	300	0	0	2499783	0	8	116	8	116	0	0.908178	0
0	300	0	0	2499781	0	8	116	8	116	1	0.876984	0
0	300	0	0	2499794	0	8	116	8	116	1	0.90041	0
0	300	0	0	2499803	0	8	116	8	116	1	0.878797	0
0	300	0	0	2499772	0	8	116	8	116	1	0.898977	0
0	300	0	0	2499780	0	8	116	8	116	1	0.885056	0
0	300	0	0	2499799	0	8	116	8	116	1	0.901479	0
0	300	0	0	2499784	0	8	116	8	116	0	0.902313	0
0	300	0	0	2499793	0	8	116	8	116	0	0.903392	0
0	300	0	0	2499797	0	8	116	8	116	0	0.896219	0
0	300	0	0	2499782	0	8	116	8	116	1	0.876626	0
0	300	0	0	2499788	0	8	116	8	116	0	0.890983	0
0	300	0	0	2499789	0	8	116	8	116	0	0.851561	0
0	300	0	0	2499775	0	8	116	8	116	1	0.912432	0
0	300	0	0	2499795	0	8	116	8	116	1	0.906861	0
0	300	0	0	2499778	0	8	116	8	116	0	0.889858	0
0	300	0	0	2499790	0	8	116	8	116	0	0.855682	0
0	300	0	0	2499774	0	8	116	8	116	1	0.914602	0
0	300	0	0	2499798	0	8	116	8	116	1	0.89873	0
0	300	0	0	2499786	0	8	116	8	116	0	0.877735	0
0	300	0	0	2499777	0	8	116	8	116	1	0.893072	0
0	300	0	0	2499779	0	8	116	8	116	1	0.895116	0
0	300	0	0	2495859	5	9	114	8	116	1	0.885003	223.607
0	300	0	0	2499908	5	8	115	8	116	1	0.892444	100
0	300	0	0	2499926	5	8	115	8	116	0	0.89568	100
0	300	0	0	2501477	5	6	118	8	116	0	0.884539	282.843
0	300	0	0	2502326	4	0	108	8	116	0	0.875186	1131.37
0	300	0	0	2499818	0	13	129	13	129	0	0.889123	0
0	300	0	0	2499814	0	13	129	13	129	0	0.879333	0
0	300	0	0	2499817	0	13	129	13	129	0	0.89288	0
0	300	0	0	2499808	0	13	129	13	129	1	0.897015	0
0	300	0	0	2499809	0	13	129	13	129	1	0.885832	0
0	300	0	0	2499816	0	13	129	13	129	0	0.894862	0
0	300	0	0	2499807	0	13	129	13	129	1	0.871038	0
0	300	0	0	2499815	0	13	129	13	129	1	0.88589	0
0	300	0	0	2499812	0	13	129	13	129	0	0.878277	0
0	300	0	0	2499806	0	13	129	13	129	0	0.895698	0
0	300	0	0	2499810	0	13	129	13	129	0	0.90164	0
0	300	0	0	2499804	0	13	129	13	129	1	0.885022	0
0	300	0	0	2499811	0	13	129	13	129	1	0.882712	0
0	300	0	0	2499805	0	13	129	13	129	1	0.899375	0
0	300	0	0	2494344	5	13	130	13	129	1	0.887761	100
0	300	0	0	2499836	0	7	77	7	77	0	0.914334	0
0	300	0	0	2499832	0	7	77	7	77	0	0.901644	0
0	300	0	0	2499835	0	7	77	7	77	1	0.904016	0
0	300	0	0	2499824	0	7	77	7	77	1	0.891688	0
0	300	0	0	2499825	0	7	77	7	77	0	0.894945	0
0	300	0	0	2499837	0	7	77	7	77	1	0.900992	0
0	300	0	0	2499823	0	7	77	7	77	0	0.887652	0
0	300	0	0	2499833	0	7	77	7	77	0	0.892797	0
0	300	0	0	2499830	0	7	77	7	77	0	0.892707	0
0	300	0	0	2499822	0	7	77	7	77	1	0.907827	0
0	300	0	0	2499828	0	7	77	7	77	1	0.889078	0
0	300	0	0	2499820	0	7	77	7	77	0	0.903064	0
0	300	0	0	2499829	0	7	77	7	77	1	0.887536	0
0	300	0	0	2499821	0	7	77	7	77	1	0.903768	0
0	300	0	0	2499834	0	7	77	7	77	0	0.905469	0
0	300	0	0	2497901	4	9	80	7	77	0	0.894657	360.555
0	300	0	0	2498030	5	15	77	7	77	1	0.8992	800
0	300	0	0	2499853	0	19	120	19	120	1	0.897768	0
0	300	0	0	2499860	0	19	120	19	120	0	0.887405	0
0	300	0	0	2499852	0	19	120	19	120	1	0.887794	0
0	300	0	0	2499844	0	19	120	19	120	1	0.897892	0
0	300	0	0	2499845	0	19	120	19	120	0	0.89602	0
0	300	0	0	2499854	0	19	120	19	120	0	0.890219	0
0	300	0	0	2499843	0	19	120	19	120	1	0.892349	0
0	300	0	0	2499850	0	19	120	19	120	1	0.897186	0
0	300	0	0	2499848	0	19	120	19	120	1	0.887477	0
0	300	0	0	2499863	0	19	120	19	120	1	0.884924	0
0	300	0	0	2499846	0	19	120	19	120	0	0.883124	0
0	300	0	0	2499840	0	19	120	19	120	0	0.8924	0
0	300	0	0	2499847	0	19	120	19	120	0	0.896744	0
0	300	0	0	2499841	0	19	120	19	120	0	0.895249	0
0	300	0	0	2499851	0	19	120	19	120	0	0.900003	0
0	300	0	0	2499861	0	19	120	19	120	1	0.89807	0
0	300	0	0	2499858	0	19	120	19	120	0	0.883997	0
0	300	0	0	2499849	0	19	120	19	120	1	0.886739	0
0	300	0	0	2499856	0	19	120	19	120	0	0.876594	0
0	300	0	0	2499857	0	19	120	19	120	1	0.898777	0
0	300	0	0	2499842	0	19	120	19	120	1	0.900094	0
0	300	0	0	2501766	5	19	118	19	120	1	0.9093	200
0	300	0	0	2501767	5	19	118	19	120	1	0.891188	200
0	300	0	0	2499894	0	16	105	16	105	0	0.900818	0
0	300	0	0	2499885	0	16	105	16	105	1	0.890657	0
0	300	0	0	2499879	0	16	105	16	105	0	0.909164	0
0	300	0	0	2499895	0	16	105	16	105	0	0.902076	0
0	300	0	0	2499890	0	16	105	16	105	0	0.90415	0
0	300	0	0	2499881	0	16	105	16	105	1	0.906576	0
0	300	0	0	2499869	0	16	105	16	105	0	0.889857	0
0	300	0	0	2499877	0	16	105	16	105	0	0.909989	0
0	300	0	0	2499874	0	16	105	16	105	0	0.891303	0
0	300	0	0	2499887	0	16	105	16	105	0	0.897883	0
0	300	0	0	2499896	0	16	105	16	105	1	0.89339	0
0	300	0	0	2499865	0	16	105	16	105	1	0.90596	0
0	300	0	0	2499873	0	16	105	16	105	1	0.886589	0
0	300	0	0	2499893	0	16	105	16	105	1	0.911151	0
0	300	0	0	2499878	0	16	105	16	105	0	0.906274	0
0	300	0	0	2499886	0	16	105	16	105	1	0.888444	0
0	300	0	0	2499898	0	16	105	16	105	0	0.899206	0
0	300	0	0	2499875	0	16	105	16	105	0	0.904241	0
0	300	0	0	2499882	0	16	105	16	105	0	0.898627	0
0	300	0	0	2499883	0	16	105	16	105	0	0.879349	0
0	300	0	0	2499897	0	16	105	16	105	0	0.897514	0
0	300	0	0	2499888	0	16	105	16	105	0	0.890414	0
0	300	0	0	2499871	0	16	105	16	105	1	0.887935	0
0	300	0	0	2499884	0	16	105	16	105	1	0.889811	0
0	300	0	0	2499866	0	16	105	16	105	1	0.8996	0
0	300	0	0	2499892	0	16	105	16	105	0	0.907555	0
0	300	0	0	2499880	0	16	105	16	105	1	0.900363	0
0	300	0	0	2499870	0	16	105	16	105	0	0.891974	0
0	300	0	0	2499872	0	16	105	16	105	0	0.857254	0
0	300	0	0	2499867	0	16	105	16	105	0	0.899695	0
0	300	0	0	2499899	0	16	105	16	105	1	0.900618	0
0	300	0	0	2499891	0	16	105	16	105	1	0.898165	0
0	300	0	0	2497789	4	16	104	16	105	1	0.898602	100
0	300	0	0	2497813	4	16	104	16	105	1	0.893007	100
0	300	0	0	2501695	5	18	104	16	105	1	0.891201	223.607
0	300	0	0	2499930	0	8	115	8	115	0	0.897456	0
0	300	0	0	2499921	0	8	115	8	115	0	0.89007	0
0	300	0	0	2499915	0	8	115	8	115	0	0.893214	0
0	300	0	0	2499931	0	8	115	8	115	0	0.896743	0
0	300	0	0	2499925	0	8	115	8	115	0	0.896614	0
0	300	0	0	2499917	0	8	115	8	115	0	0.897595	0
0	300	0	0	2499904	0	8	115	8	115	1	0.894108	0
0	300	0	0	2499912	0	8	115	8	115	0	0.885978	0
0	300	0	0	2499910	0	8	115	8	115	0	0.903153	0
0	300	0	0	2499923	0	8	115	8	115	0	0.896107	0
0	300	0	0	2499932	0	8	115	8	115	0	0.902713	0
0	300	0	0	2499901	0	8	115	8	115	1	0.895104	0
0	300	0	0	2499909	0	8	115	8	115	0	0.894186	0
0	300	0	0	2499929	0	8	115	8	115	1	0.908404	0
0	300	0	0	2499914	0	8	115	8	115	1	0.894026	0
0	300	0	0	2499922	0	8	115	8	115	1	0.89015	0
0	300	0	0	2499934	0	8	115	8	115	1	0.906187	0
0	300	0	0	2499936	0	8	115	8	115	1	0.893728	0
0	300	0	0	2499918	0	8	115	8	115	0	0.890483	0
0	300	0	0	2499919	0	8	115	8	115	0	0.90808	0
0	300	0	0	2499933	0	8	115	8	115	0	0.905422	0
0	300	0	0	2499924	0	8	115	8	115	1	0.881944	0
0	300	0	0	2499906	0	8	115	8	115	1	0.90986	0
0	300	0	0	2499920	0	8	115	8	115	0	0.899863	0
0	300	0	0	2499902	0	8	115	8	115	0	0.890706	0
0	300	0	0	2499928	0	8	115	8	115	1	0.908255	0
0	300	0	0	2499916	0	8	115	8	115	0	0.900847	0
0	300	0	0	2499905	0	8	115	8	115	1	0.894541	0
0	300	0	0	2499907	0	8	115	8	115	1	0.899397	0
0	300	0	0	2499903	0	8	115	8	115	0	0.903518	0
0	300	0	0	2499935	0	8	115	8	115	1	0.903684	0
0	300	0	0	2499927	0	8	115	8	115	0	0.900054	0
0	300	0	0	2499911	0	8	115	8	115	0	0.906474	0
0	300	0	0	2495849	4	9	114	8	115	0	0.872132	141.421
0	300	0	0	2499955	0	15	86	15	86	1	0.911429	0
0	300	0	0	2499960	0	15	86	15	86	0	0.892315	0
0	300	0	0	2499954	0	15	86	15	86	0	0.905137	0
0	300	0	0	2499944	0	15	86	15	86	1	0.896799	0
0	300	0	0	2499965	0	15	86	15	86	0	0.905676	0
0	300	0	0	2499956	0	15	86	15	86	1	0.918716	0
0	300	0	0	2499942	0	15	86	15	86	0	0.891677	0
0	300	0	0	2499952	0	15	86	15	86	0	0.887448	0
0	300	0	0	2499950	0	15	86	15	86	0	0.907282	0
0	300	0	0	2499963	0	15	86	15	86	0	0.895274	0
0	300	0	0	2499947	0	15	86	15	86	0	0.895924	0
0	300	0	0	2499938	0	15	86	15	86	1	0.905151	0
0	300	0	0	2499949	0	15	86	15	86	0	0.903161	0
0	300	0	0	2499969	0	15	86	15	86	1	0.888765	0
0	300	0	0	2499953	0	15	86	15	86	0	0.902261	0
0	300	0	0	2499961	0	15	86	15	86	0	0.884341	0
0	300	0	0	2499966	0	15	86	15	86	1	0.897384	0
0	300	0	0	2499951	0	15	86	15	86	0	0.898135	0
0	300	0	0	2499957	0	15	86	15	86	0	0.902021	0
0	300	0	0	2499958	0	15	86	15	86	0	0.906673	0
0	300	0	0	2499941	0	15	86	15	86	1	0.899717	0
0	300	0	0	2499964	0	15	86	15	86	0	0.90454	0
0	300	0	0	2499945	0	15	86	15	86	1	0.905475	0
0	300	0	0	2499959	0	15	86	15	86	1	0.906217	0
0	300	0	0	2499939	0	15	86	15	86	0	0.901945	0
0	300	0	0	2499967	0	15	86	15	86	1	0.906123	0
0	300	0	0	2496682	5	17	86	15	86	1	0.90633	200
0	300	0	0	2501456	5	15	88	15	86	1	0.905447	200
0	300	0	0	2499983	0	19	107	19	107	1	0.896211	0
0	300	0	0	2499991	0	19	107	19	107	0	0.87317	0
0	300	0	0	2499982	0	19	107	19	107	1	0.881616	0
0	300	0	0	2499974	0	19	107	19	107	0	0.894991	0
0	300	0	0	2499995	0	19	107	19	107	1	0.884537	0
0	300	0	0	2499985	0	19	107	19	107	1	0.887128	0
0	300	0	0	2499973	0	19	107	19	107	0	0.88287	0
0	300	0	0	2499980	0	19	107	19	107	0	0.876447	0
0	300	0	0	2499978	0	19	107	19	107	0	0.887844	0
0	300	0	0	2499993	0	19	107	19	107	0	0.888559	0
0	300	0	0	2499976	0	19	107	19	107	1	0.889685	0
0	300	0	0	2499970	0	19	107	19	107	0	0.898537	0
0	300	0	0	2499977	0	19	107	19	107	1	0.874241	0
0	300	0	0	2500001	0	19	107	19	107	1	0.87465	0
0	300	0	0	2499981	0	19	107	19	107	1	0.895786	0
0	300	0	0	2499992	0	19	107	19	107	1	0.880756	0
0	300	0	0	2499999	0	19	107	19	107	1	0.895486	0
0	300	0	0	2499979	0	19	107	19	107	0	0.87926	0
0	300	0	0	2499986	0	19	107	19	107	1	0.881259	0
0	300	0	0	2499987	0	19	107	19	107	0	0.895795	0
0	300	0	0	2499972	0	19	107	19	107	1	0.882083	0
0	300	0	0	2499994	0	19	107	19	107	0	0.886861	0
0	300	0	0	2499975	0	19	107	19	107	1	0.884001	0
0	300	0	0	2499988	0	19	107	19	107	0	0.878083	0
0	300	0	0	2499971	0	19	107	19	107	0	0.889383	0
0	300	0	0	2500000	0	19	107	19	107	1	0.893273	0
0	300	0	0	2500109	4	18	107	19	107	1	0.885019	100
0	300	0	0	2500004	0	2	113	2	113	0	0.881088	0
0	300	0	0	2500013	0	2	113	2	113	0	0.865942	0
0	300	0	0	2500011	0	2	113	2	113	1	0.884246	0
0	300	0	0	2500008	0	2	113	2	113	0	0.878992	0
0	300	0	0	2500009	0	2	113	2	113	0	0.897578	0
0	300	0	0	2500002	0	2	113	2	113	1	0.902706	0
0	300	0	0	2500006	0	2	113	2	113	1	0.872522	0
0	300	0	0	2500014	0	2	113	2	113	1	0.888677	0
0	300	0	0	2500012	0	2	113	2	113	1	0.884847	0
0	300	0	0	2500005	0	2	113	2	113	1	0.90608	0
0	300	0	0	2500010	0	2	113	2	113	1	0.88677	0
0	300	0	0	2496942	5	1	114	2	113	0	0.894494	141.421
0	300	0	0	2496944	5	1	114	2	113	1	0.902372	141.421
0	300	0	0	2496950	5	1	114	2	113	0	0.903367	141.421
0	300	0	0	2496952	5	1	114	2	113	0	0.89591	141.421
0	300	0	0	2500034	0	16	68	16	68	1	0.907893	0
0	300	0	0	2500028	0	16	68	16	68	0	0.888061	0
0	300	0	0	2500033	0	16	68	16	68	0	0.899708	0
0	300	0	0	2500023	0	16	68	16	68	1	0.878051	0
0	300	0	0	2500024	0	16	68	16	68	0	0.891583	0
0	300	0	0	2500035	0	16	68	16	68	0	0.914868	0
0	300	0	0	2500019	0	16	68	16	68	0	0.905548	0
0	300	0	0	2500030	0	16	68	16	68	0	0.908392	0
0	300	0	0	2500027	0	16	68	16	68	1	0.895558	0
0	300	0	0	2500018	0	16	68	16	68	1	0.899595	0
0	300	0	0	2500025	0	16	68	16	68	1	0.886258	0
0	300	0	0	2500016	0	16	68	16	68	0	0.892473	0
0	300	0	0	2500026	0	16	68	16	68	0	0.895337	0
0	300	0	0	2500017	0	16	68	16	68	0	0.890073	0
0	300	0	0	2500032	0	16	68	16	68	0	0.90027	0
0	300	0	0	2498892	5	17	68	16	68	0	0.866397	100
0	300	0	0	2499604	5	19	69	16	68	1	0.879313	316.228
0	300	0	0	2499610	5	19	69	16	68	1	0.901316	316.228
0	300	0	0	2500039	0	13	75	13	75	1	0.91134	0
0	300	0	0	2500040	0	13	75	13	75	1	0.90347	0
0	300	0	0	2500042	0	13	75	13	75	0	0.890483	0
0	300	0	0	2500043	0	13	75	13	75	1	0.902608	0
0	300	0	0	2500037	0	13	75	13	75	1	0.890227	0
0	300	0	0	2500045	0	4	67	4	67	0	0.89478	0
0	300	0	0	2500046	0	4	67	4	67	1	0.904791	0
0	300	0	0	2500044	0	4	67	4	67	0	0.897097	0
0	300	0	0	2494494	5	6	67	4	67	0	0.902703	200
0	300	0	0	2500065	0	9	113	9	113	0	0.880085	0
0	300	0	0	2500070	0	9	113	9	113	1	0.901773	0
0	300	0	0	2500064	0	9	113	9	113	1	0.864772	0
0	300	0	0	2500055	0	9	113	9	113	1	0.876614	0
0	300	0	0	2500074	0	9	113	9	113	0	0.891341	0
0	300	0	0	2500066	0	9	113	9	113	1	0.875495	0
0	300	0	0	2500054	0	9	113	9	113	0	0.883301	0
0	300	0	0	2500062	0	9	113	9	113	0	0.900698	0
0	300	0	0	2500060	0	9	113	9	113	1	0.883681	0
0	300	0	0	2500072	0	9	113	9	113	0	0.891295	0
0	300	0	0	2500058	0	9	113	9	113	1	0.895664	0
0	300	0	0	2500051	0	9	113	9	113	1	0.886927	0
0	300	0	0	2500059	0	9	113	9	113	0	0.866907	0
0	300	0	0	2500078	0	9	113	9	113	0	0.88109	0
0	300	0	0	2500063	0	9	113	9	113	1	0.871895	0
0	300	0	0	2500071	0	9	113	9	113	0	0.904713	0
0	300	0	0	2500075	0	9	113	9	113	0	0.885029	0
0	300	0	0	2500061	0	9	113	9	113	0	0.891443	0
0	300	0	0	2500067	0	9	113	9	113	1	0.868324	0
0	300	0	0	2500068	0	9	113	9	113	0	0.869172	0
0	300	0	0	2500053	0	9	113	9	113	0	0.876022	0
0	300	0	0	2500073	0	9	113	9	113	0	0.899003	0
0	300	0	0	2500057	0	9	113	9	113	1	0.87977	0
0	300	0	0	2500069	0	9	113	9	113	1	0.886963	0
0	300	0	0	2500052	0	9	113	9	113	1	0.881062	0
0	300	0	0	2500076	0	9	113	9	113	1	0.881276	0
0	300	0	0	2495841	4	9	114	9	113	1	0.898076	100
0	300	0	0	2495851	5	9	114	9	113	0	0.882389	100
0	300	0	0	2500098	0	7	108	7	108	0	0.906537	0
0	300	0	0	2500100	0	7	108	7	108	1	0.894873	0
0	300	0	0	2500097	0	7	108	7	108	1	0.896329	0
0	300	0	0	2500086	0	7	108	7	108	0	0.890285	0
0	300	0	0	2500088	0	7	108	7	108	0	0.899186	0
0	300	0	0	2500099	0	7	108	7	108	1	0.90546	0
0	300	0	0	2500083	0	7	108	7	108	0	0.888805	0
0	300	0	0	2500095	0	7	108	7	108	1	0.896597	0
0	300	0	0	2500093	0	7	108	7	108	1	0.897187	0
